ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 96 - Other personal service activities",2019,274.322,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 97 - Activities of households as employers of domestic personnel",2019,428.698,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 99 - Activities of extraterritorial organizations and bodies",2019,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: Not elsewhere classified",2019,48.884,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: Total",2019,9893.933,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 01 - Crop and animal production, hunting and related service activities",2019,2556.018,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 02 - Forestry and logging",2019,17.417,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 03 - Fishing and aquaculture",2019,94.027,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 05 - Mining of coal and lignite",2019,2.021,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 06 - Extraction of crude petroleum and natural gas",2019,3.99,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 07 - Mining of metal ores",2019,144.664,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 08 - Other mining and quarrying",2019,11.823,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 09 - Mining support service activities",2019,16.572,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 10 - Manufacture of food products",2019,200.81,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 11 - Manufacture of beverages",2019,20.409,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 12 - Manufacture of tobacco products",2019,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 13 - Manufacture of textiles",2019,34.817,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 14 - Manufacture of wearing apparel",2019,123.684,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 15 - Manufacture of leather and related products",2019,45.98,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2019,51.982,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 17 - Manufacture of paper and paper products",2019,8.556,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 18 - Printing and reproduction of recorded media",2019,17.233,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 19 - Manufacture of coke and refined petroleum products",2019,4.911,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 20 - Manufacture of chemicals and chemical products",2019,15.972,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 21 - Manufacture of pharmaceuticals, medicinal chemical and botanical products",2019,9.622,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 22 - Manufacture of rubber and plastics products",2019,26.577,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 23 - Manufacture of other non-metallic mineral products",2019,54.235,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 24 - Manufacture of basic metals",2019,9.576,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 25 - Manufacture of fabricated metal products, except machinery and equipment",2019,122.098,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 26 - Manufacture of computer, electronic and optical products",2019,2.758,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 27 - Manufacture of electrical equipment",2019,7.248,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 28 - Manufacture of machinery and equipment n.e.c.",2019,11.185,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 29 - Manufacture of motor vehicles, trailers and semi-trailers",2019,7.284,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 30 - Manufacture of other transport equipment",2019,4.096,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 31 - Manufacture of furniture",2019,88.657,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 32 - Other manufacturing",2019,22.207,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 33 - Repair and installation of machinery and equipment",2019,48.781,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 35 - Electricity, gas, steam and air conditioning supply",2019,14.838,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 36 - Water collection, treatment and supply",2019,12.59,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 37 - Sewerage",2019,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 38 - Waste collection, treatment and disposal activities; materials recovery",2019,39.161,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 39 - Remediation activities and other waste management services",2019,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 41 - Construction of buildings",2019,752.792,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 42 - Civil engineering",2019,102.371,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 43 - Specialized construction activities",2019,171.337,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 45 - Wholesale and retail trade and repair of motor vehicles and motorcycles",2019,236.945,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 46 - Wholesale trade, except of motor vehicles and motorcycles",2019,337.747,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 47 - Retail trade, except of motor vehicles and motorcycles",2019,791.808,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 49 - Land transport and transport via pipelines",2019,1085.8,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 50 - Water transport",2019,12.174,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 51 - Air transport",2019,2.42,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 52 - Warehousing and support activities for transportation",2019,101.943,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 53 - Postal and courier activities",2019,11.932,,,Repository: ILO-STATISTICS - Micro data processing
